Id,Name,Rating,Review Count,Price,Style,Neighborhood,Address,Phone Number
843,Gojo Café,4.0,34,$$,Ethiopian,Kensington-Cedar Cottage,"2838 Commercial Drive#Vancouver, BC V5N 4C6#Canada",(604) 708-5394
844,Japadog,4.0,100,$,Food Stands#Hot Dogs,Downtown,"510 Burrard Street#Vancouver, BC V6C#Canada",
845,Steel Toad Brewpub &amp; Dining Hall,3.0,183,$$,Gastropubs#Breweries,Mount Pleasant,"97 E 2nd Avenue#Vancouver, BC V5T 1B3#Canada",(604) 709-8623
846,Johnnie Fox’s Irish Snug,4.0,96,$$,Irish#Pubs,"Downtown, Granville Entertainment District","1033 Granville Street#Vancouver, BC V6Z 1L4#Canada",(604) 685-4946
847,The Ramenman,4.0,72,$$,Ramen#Noodles,West End,"841 Bidwell Street#Vancouver, BC V6G 2J7#Canada",(604) 620-8806
848,Nonna’s Table Cafe &amp; Pizzeria,3.0,13,$$,Italian#Pizza#Breakfast & Brunch,Grandview-Woodlands,"1489 E Hastings Street#Vancouver, BC V5L 1S4#Canada",(604) 253-7141
849,Dharma Kitchen,4.0,58,$$,Vegan,Kitsilano,"3667 Broadway West#Vancouver, BC V6R 2B8#Canada",(604) 738-3899
850,Bubble World,3.5,109,$,Taiwanese#Chinese,West End,"1325 Robson Street#Vancouver, BC V6E 1C6#Canada",(604) 689-8987
851,Cora Breakfast and Lunch,3.5,42,$$,Breakfast & Brunch#Canadian (New),West End,"1368 Robson Street#Vancouver, BC V6E 1C5#Canada",(604) 688-2672
852,Taco Luis,4.0,39,$,Mexican#Vegetarian#Fast Food,Oakridge,"F4-650 W 41st Avenue#Vancouver, BC V5Z 2M9#Canada",(778) 881-6825
853,Roundel Cafe,3.5,121,$$,Breakfast & Brunch#Burgers#Cafes,Hastings-Sunrise,"2465 E Hastings Street#Vancouver, BC V5K 1Y8#Canada",(604) 253-2522
854,Cactus Club Cafe,3.5,81,$$,Canadian (New)#Bars,Fairview Slopes,"575 Broadway W#Vancouver, BC V5Z 1E6#Canada",(604) 714-6000
855,Sushi Mura,3.0,101,$$,Japanese#Sushi Bars,Oakridge,"6485 Oak Street#Vancouver, BC V6M 2W7#Canada",(604) 428-1145
856,Kawa Sushi,4.0,57,$,Sushi Bars#Japanese,Kensington-Cedar Cottage,"5088 Victoria Drive#Vancouver, BC V5P 3T8#Canada",(604) 559-5998
857,Pizza Carano,4.5,94,$$,Pizza#Italian,Riley Park,"4241 Fraser Street#Vancouver, BC V5V 4G1#Canada",(604) 877-1270
858,Western Lake Chinese Seafood Restaurant,3.5,154,$$,Dim Sum#Seafood,Kensington-Cedar Cottage,"4989 Victoria Drive#Vancouver, BC V5P 3T7#Canada",(604) 321-6862
859,Slickity Jim’s Chat &amp; Choux,3.5,15,$,Breakfast & Brunch,"Fairview Slopes, South Granville","1387 W 7th Avenue#Vancouver, BC V6H 1B8#Canada",(604) 732-5544
860,Yaletown Brewing Company,3.0,342,$$,American (Traditional)#Pubs,"Downtown, Yaletown","1111 Mainland Street#Vancouver, BC V6B 2T9#Canada",(604) 681-2739
861,Pho Tan’s Vietnamese Restaurant,3.5,55,$,Vietnamese,"Kerrisdale, Shaughnessy","2076 W 41st Avenue#Vancouver, BC V6M 1Y8#Canada",(604) 606-0688
862,Green Lettuce Indian Style Chinese Restaurant,4.0,112,$$,Chinese#Indian,Kensington-Cedar Cottage,"1949 Kingsway#Vancouver, BC V5N 2T1#Canada",(604) 876-9883
863,Johnnie Fox’s Irish Snug,4.0,96,$$,Irish#Pubs,"Downtown, Granville Entertainment District","1033 Granville Street#Vancouver, BC V6Z 1L4#Canada",(604) 685-4946
864,Splash Bistro,3.5,4,$$,Asian Fusion,Downtown,"750 Pacific Boulevard Suite 311#Vancouver, BC V6Z 2R8#Canada",(604) 687-3343
865,Cora Breakfast and Lunch,3.5,42,$$,Breakfast & Brunch#Canadian (New),West End,"1368 Robson Street#Vancouver, BC V6E 1C5#Canada",(604) 688-2672
866,The Poke Shop,3.5,42,$$,Salad#Hawaiian,"Downtown, Gastown","306 Water Street#Vancouver, BC V6B 1B2#Canada",(778) 379-1567
867,Bubble World,3.5,109,$,Taiwanese#Chinese,West End,"1325 Robson Street#Vancouver, BC V6E 1C6#Canada",(604) 689-8987
868,The Capital,3.5,87,$,Pubs#Canadian (New),West End,"1178 Davie Street#Vancouver, BC V6E 1N1#Canada",(604) 620-2201
869,Falafully Good,4.0,29,$,Mediterranean,"Shaughnessy, Fairview Slopes","3170 Oak St#Vancouver, BC V6H 2L1#Canada",(604) 731-3553
870,Curry Fusion,4.0,26,$$,Indian,Downtown,"542 Robson Street#Vancouver, BC V6B 2B7#Canada",(604) 428-3600
871,Fets Whisky Kitchen,3.5,95,$$,Breakfast & Brunch#Burgers#Whiskey Bars,"Grandview-Woodlands, The Drive","1230 Commercial Drive#Vancouver, BC V5L 3X4#Canada",(604) 255-7771
872,Black &amp; Blue,3.5,407,$$$,Steakhouses#Desserts#Cocktail Bars,"West End, Downtown","1032 Alberni Street#Vancouver, BC V6E 1A3#Canada",(604) 637-0777
873,Las Tortas,3.5,75,$$,Mexican#Sandwiches#Delicatessen,"South Cambie, Riley Park","3353 Cambie Street#Vancouver, BC V5Z 2W6#Canada",(604) 569-1402
874,Shoom Restaurant,3.5,38,$$,Chinese,Sunset,"6555 Fraser Street#Vancouver, BC V5X 3T4#Canada",(604) 568-7797
875,Matchstick Coffee Roasters,4.0,175,$,Cafes,Mount Pleasant,"639 E 15th Avenue#Vancouver, BC V5T 2R6#Canada",(604) 558-0639
876,Aki Japanese Restaurant,3.5,102,$$,Japanese#Sushi Bars,"Coal Harbour, Downtown","1368 W Pender Street#Vancouver, BC V6E 4S9#Canada",(604) 682-4032
877,Pink Pearl Chinese Restaurant,3.0,70,$$,Seafood#Dim Sum,Strathcona,"1132 E Hastings Street#Vancouver, BC V6A 1S2#Canada",(604) 253-4316
878,Railtown Cafe,4.0,64,$$,Cafes,Downtown Eastside,"397 Railway Street#Vancouver, BC V6A 1A4#Canada",(604) 428-0800
879,Sun Bo Kong Vegetarian Restaurant,4.5,23,$$,Vegan#Vegetarian#Chinese,Kensington-Cedar Cottage,"1363 Kingsway#Vancouver, BC V5V 3E3#Canada",(604) 255-8927
880,Yaletown Brewing Company,3.0,342,$$,American (Traditional)#Pubs,"Downtown, Yaletown","1111 Mainland Street#Vancouver, BC V6B 2T9#Canada",(604) 681-2739
881,El Caracol Café,4.0,42,$,Mexican#Salvadoran,Kensington-Cedar Cottage,"5190 Victoria Dr#Vancouver, BC V5P 3V2#Canada",(604) 325-3461
882,Evelyn’s Coffee Shop,4.5,19,$,Diners#Breakfast & Brunch,Kitsilano,"2176 W Broadway#Vancouver, BC V6K 2C8#Canada",(604) 731-7117
883,Birds Nest Dining,5.0,2,Null,Breakfast & Brunch#Canadian (New),"Fairview Slopes, South Granville","1507 W 12th Avenue#Vancouver, BC V6H 3J1#Canada",
884,Coast Restaurant,3.5,400,$$$,Seafood,"West End, Downtown","1054 Alberni Street#Vancouver, BC V6E 1A3#Canada",(604) 685-5010
885,Myungdong Snack House,4.0,5,$$,Korean,Killarney,"3490 Kingsway#Vancouver, BC V5R 5L6#Canada",(604) 451-5177
886,Francescos Ristorante Italia,3.5,92,$$$$,Italian#Seafood,Downtown,"860 Burrard Street#Vancouver, BC V6Z 1X9#Canada",(604) 685-7770
887,Pink Elephant Thai,3.0,35,$$,Thai,Marpole,"434 SW Marine Drive#Vancouver, BC V5X 0C4#Canada",(604) 428-8800
888,Sandwich Plus,4.5,32,$,Sandwiches,Downtown,"530 Hornby Street#Vancouver, BC V6C 2E7#Canada",(604) 682-7565
889,Japanese Bistro Kamome,4.0,9,$$,Japanese#Desserts#Cafes,Renfrew-Collingwood,"5228 Joyce Street#Vancouver, BC V5R 6C9#Canada",(604) 428-5228
890,Fish Café,3.5,42,$$,Seafood#Fish & Chips#Canadian (New),"Kerrisdale, Shaughnessy","2053 41st Avenue W#Vancouver, BC V6M 1Y7#Canada",(604) 267-3474
891,Yanaki Sushi,4.0,42,$$,Japanese#Sushi Bars,Fairview Slopes,"816 6th Avenue W#Vancouver, BC V5Z 1A6#Canada",(604) 708-5006
892,Eat Sushi,4.0,14,$$,Japanese#Sushi Bars,Hastings-Sunrise,"2800 E 1st Avenue#Vancouver, BC V5M#Canada",(604) 620-0200
893,Sprouts,4.5,11,$,Vegetarian#Cafes,UBC,"6138 Student Union Boulevard#Vancouver, BC V6T 1Z7#Canada",(604) 822-9124
894,Shima-Ya Sushi,4.0,54,$$,Japanese#Sushi Bars,Kensington-Cedar Cottage,"5589 Victoria Drive#Vancouver, BC V5P 3W2#Canada",(604) 322-4649
895,Hiyori Sushi,4.0,50,$$,Sushi Bars#Japanese,Downtown,"1348 Hornby Street#Vancouver, BC V6Z#Canada",(604) 685-8381
896,The Whip Restaurant Gallery,3.5,187,$$,Bars#American (Traditional),Mount Pleasant,"209 6th Avenue E#Vancouver, BC V5T 1J7#Canada",(604) 874-4687
897,Jun Sushi Japanese Restaurant,4.0,39,$,Japanese#Sushi Bars,Kitsilano,"3309 Broadway W#Vancouver, BC V6R 2B1#Canada",(604) 739-7181
898,Campagnolo Roma,3.5,124,$$,Italian#Pizza#Wine Bars,Grandview-Woodlands,"2297 Hastings Street E#Vancouver, BC V5L 1V2#Canada",(604) 569-0456
899,Hamburger Mary’s Diner,3.0,132,$$,Diners#Bars#Burgers,West End,"1202 Davie Street#Vancouver, BC V6E 1N3#Canada",(604) 687-1293
900,Stong’s Markets,4.0,37,$$,Delis#Grocery,Dunbar-Southlands,"4221 Dunbar Street#Vancouver, BC V6S 2G6#Canada",(604) 266-1401
901,Crepe &amp; Cafe,4.0,27,$$,French#Creperies,Dunbar-Southlands,"3500 W 41st Avenue#Vancouver, BC V6E 3N6#Canada",(604) 566-9787
902,Jethro’s Fine Grub,3.5,240,$$,Breakfast & Brunch,Dunbar-Southlands,"3420 Dunbar St#Vancouver, BC V6S#Canada",(604) 569-3441
903,Miko Sushi Japanese Restaurant,3.5,81,$$,Japanese#Sushi Bars,West End,"1335 Robson Street#Vancouver, BC V6E 1C6#Canada",(604) 681-0339
904,Earls Kitchen + Bar,3.5,125,$$,Canadian (New)#Cocktail Bars,"Downtown, Yaletown","1095 Mainland Street#Vancouver, BC V6B 5P9#Canada",(604) 688-4990
905,Babylon Café,4.0,23,$,Middle Eastern,"Downtown, Granville Entertainment District","770 Nelson Street#Vancouver, BC V6Z 2H2#Canada",(604) 568-7379
906,Bao Down on the Drive,3.0,3,Null,Asian Fusion#Cocktail Bars#Tapas/Small Plates,"Grandview-Woodlands, The Drive","1408 commercial Dr#Vancouver, BC V5L 3X9#Canada",(604) 559-6141
907,Ashiana Tandoori Restaurant,4.0,15,$$,Indian#Buffets,Kensington-Cedar Cottage,"1440 Kingsway/Knight Street#Vancouver, BC V5N 2R5#Canada",(604) 874-5060
908,Aqaurium Cafe,5.0,Null,$,Cafes,Coal Harbour,"845 Avison Way#Vancouver, BC V6G 3E2#Canada",
909,Circus Play Cafe,4.0,28,$$,Cafes#Playgrounds,Kensington-Cedar Cottage,"1650 E 12th Avenue#Vancouver, BC V5N 2A3#Canada",(604) 558-2545
910,New Sam PO Meat &amp; BBQ,4.0,18,$,Meat Shops#Chinese#Barbeque,Kensington-Cedar Cottage,"1382 Kingsway#Vancouver, BC V5V 3E4#Canada",(604) 879-1068
911,Las Margaritas Restaurant,3.0,263,$$,Mexican,Kitsilano,"1999 4th Avenue W#Vancouver, BC V6J 1M7#Canada",(604) 734-7117
912,Mom’s Grilled Cheese Truck,4.0,176,$,Sandwiches#Food Trucks,Downtown,"800 W Georgia Street#Vancouver, BC V5N 3P3#Canada",(604) 767-9768
913,Per Se Social Corner,3.0,74,$$,Pizza#Cafes#Italian,"Downtown, Yaletown","891 Homer Street#Vancouver, BC V6B 5S3#Canada",(604) 428-6111
914,Kitaya,3.5,29,$,Japanese#Sushi Bars,West End,"1088 Denman Street#Vancouver, BC V6G 2M8#Canada",(604) 683-0218
915,Baan Wasana Thai Restaurant,3.5,53,$$,Thai,"Kerrisdale, Arbutus Ridge","2143 41st Avenue W#Vancouver, BC V6M 1Z6#Canada",(778) 371-8971
916,Jackson’s Meat Deli,4.5,47,$$,Meat Shops#Delis,Kitsilano,"2214 W 4th Ave#Vancouver, BC V6K 1N8#Canada",(604) 738-6328
917,Sugar Catering,4.0,7,$,Diners#Caterers,Marpole,"8260 Manitoba Street#Vancouver, BC V5X#Canada",(604) 325-9411
918,Tung Hing Bakery,4.0,94,$,Bakeries#Vietnamese#Sandwiches,Kensington-Cedar Cottage,"1198 Kingsway#Vancouver, BC V5V 3C8#Canada",(604) 875-3394
919,Splash Bistro,3.5,4,$$,Asian Fusion,Downtown,"750 Pacific Boulevard Suite 311#Vancouver, BC V6Z 2R8#Canada",(604) 687-3343
920,Jambo Grill,3.5,100,$$,African#Indian,Renfrew-Collingwood,"3219 Kingsway#Vancouver, BC V5R 5K3#Canada",(604) 433-5060
921,Cactus Club Cafe,3.5,81,$$,Canadian (New)#Bars,Fairview Slopes,"575 Broadway W#Vancouver, BC V5Z 1E6#Canada",(604) 714-6000
922,Pizza Garden Smithe,4.0,93,$,Pizza,"Downtown, Granville Entertainment District","675 Smithe Street#Vancouver, BC V6B 2C9#Canada",(604) 669-6656
923,Benkei Noodle Shop,3.0,120,$,Ramen#Noodles,Fairview Slopes,"545 W Broadway#Vancouver, BC V5Z 1E6#Canada",(604) 568-6178
924,Street Meet Food Truck,4.5,19,$,Street Vendors#Mediterranean#Food Stands,"Coal Harbour, Downtown","Burrard &amp; West Pender#Vancouver, BC V6C#Canada",
925,Evelyn’s Coffee Shop,4.5,19,$,Diners#Breakfast & Brunch,Kitsilano,"2176 W Broadway#Vancouver, BC V6K 2C8#Canada",(604) 731-7117
926,Cafe FortyOne,4.0,Null,$$,Cafes,Oakridge,"5750 Oak Street#Vancouver, BC V6M 2V9#Canada",(604) 563-4141
927,Ramen Koika,3.5,117,$$,Ramen#Noodles,West End,"1231 Davie St#Vancouver, BC V6E 1N4#Canada",(604) 336-2779
928,Pho Don,3.5,60,$,Vietnamese,Hastings-Sunrise,"109-2838 E Hastings Street#Vancouver, BC V5K 5C5#Canada",(604) 255-7778
929,The Ouisi Bistro,3.5,105,$$,Cajun/Creole#Breakfast & Brunch,"Fairview Slopes, South Granville","3014 Granville St#Vancouver, BC V6H 3J8#Canada",(604) 732-7550
930,Banana Leaf,3.5,116,$$,Malaysian#Singaporean,Kitsilano,"3005 W Broadway#Vancouver, BC V6K 2G9#Canada",(604) 734-3005
931,Kingston Taphouse &amp; Grille,3.5,86,$$,Gastropubs#Burgers,Downtown,"755 Richards Street#Vancouver, BC V6B 3A6#Canada",(604) 681-7011
932,Tractor,3.5,115,$$,Sandwiches#Salad#Soup,Kitsilano,"1903 W 4th Avenue#Vancouver, BC V6J 1M7#Canada",(604) 222-2557
933,The Captain’s Boil,2.5,42,$$,Cajun/Creole#Seafood#Asian Fusion,"Killarney, Renfrew-Collingwood","3309 Kingsway#Vancouver, BC V5R 5K6#Canada",(604) 565-3999
934,Shabusen Yakiniku House,3.0,279,$$,Japanese#Korean#Sushi Bars,Downtown,"755 Burrard Street#Vancouver, BC V6Z 1X6#Canada",(604) 669-3883
935,Koko Japanese Restaurant,3.5,35,$$,Japanese#Sushi Bars,Grandview-Woodlands,"2053 Hastings Street E#Vancouver, BC V5L 1T9#Canada",(604) 251-1328
936,Ebisu On Robson,3.5,173,$$,Japanese#Sushi Bars,West End,"827 Bute Street#Vancouver, BC V6E 3Y4#Canada",(604) 689-8266
937,La Churreria Cafe,2.5,11,$,Mexican#Desserts#Ice Cream & Frozen Yogurt,West End,"1105 Davie St#Vancouver, BC V6E 1N2#Canada",(778) 379-5211
938,Hongdae Pocha Cafe,3.5,10,$$,Korean,West End,"1642 Robson Street#Vancouver, BC V6G 1C7#Canada",(604) 681-8252
939,Top of Vancouver Revolving Restaurant,3.0,205,$$$,American (Traditional),Downtown,"555 W Hastings St#Vancouver, BC V6B 1M1#Canada",(604) 669-2220
940,The Sweet Greek,5.0,4,Null,Greek,"Grandview-Woodlands, The Drive","2277 Commercial Drive#Vancouver, BC V5N 4B6#Canada",(604) 254-0058
941,Deutsches Haus,3.0,35,$$,German,Kensington-Cedar Cottage,"4875 Victoria Drive#Vancouver, BC V5N 4P3#Canada",(604) 874-3811
942,Neverland Tea Salon,4.0,108,$$,Coffee & Tea#Tea Rooms#Breakfast & Brunch,Kitsilano,"3066 W Broadway#Vancouver, BC V6K 2H1#Canada",(604) 428-3066
943,Martini’s,3.5,119,$$,Pizza#Italian#Greek,Mount Pleasant,"151 W Broadway St#Vancouver, BC V5Y#Canada",(604) 873-0021
944,X-site Grill &amp; Bistro,3.5,30,$,Canadian (New),Grandview-Woodlands,"2270 E Hastings Street#Vancouver, BC V5L#Canada",(604) 569-2220
945,Kita No Donburi,3.0,83,$$,Japanese,Downtown,"423 Seymour Street#Vancouver, BC V6B 4N6#Canada",(604) 669-3388
946,Pacifico Pizzeria &amp; Restaurant,3.5,161,$$,Pizza#Italian,Downtown,"970 Smithe Street#Vancouver, BC V6Z 0A4#Canada",(604) 408-0808
947,TAPshack - Burrard Bridge,3.0,23,$$,Canadian (New)#Bars,Downtown,"1-1012 Beach Avenue#Vancouver, BC V6E 4M2#Canada",(604) 676-2337
948,Ro Sushi,3.5,40,$,Sushi Bars,Fairview Slopes,"678 W Broadway#Vancouver, BC V5Z 1G1#Canada",(604) 876-9899
949,Q Shi Q Japanese BBQ,3.5,32,$$,Japanese#Barbeque#Tapas Bars,Mount Pleasant,"159 W 4th Avenue#Vancouver, BC V5Y 1G4#Canada",(604) 428-7744
950,Joe’s Grill,4.0,129,$$,Breakfast & Brunch,West End,"1031 Davie Street#Vancouver, BC V6E 1M5#Canada",(604) 682-3683
951,Benkei Noodle Shop,3.0,120,$,Ramen#Noodles,Fairview Slopes,"545 W Broadway#Vancouver, BC V5Z 1E6#Canada",(604) 568-6178
952,Kam Wai Dim Sum,3.5,32,$,Dim Sum,"Chinatown, Downtown Eastside","249 E Pender Street#Vancouver, BC V6A 1T7#Canada",(604) 683-2333
953,Stock Up Cafe,3.5,22,$$,Sandwiches#Coffee & Tea#Breakfast & Brunch,Kerrisdale,"6019 W Boulevard#Vancouver, BC V6M 3X2#Canada",(778) 653-4172
954,L’ufficio,4.5,3,$$$$,Wine Bars#Italian#Tapas/Small Plates,"Point Grey, Kitsilano","3687 W 4th Avenue#Vancouver, BC V6R 1P2#Canada",(604) 676-1007
955,Green Leaf Salad Bar,4.0,50,$,Mediterranean,Downtown,"560 Bute St#Vancouver, BC V6E 3M1#Canada",(604) 677-5650
956,Minato Sushi Restaurant,3.0,10,$$,Japanese#Sushi Bars,Fairview Slopes,"1001 W Broadway#Vancouver, BC V5T 1Y5#Canada",(604) 732-6554
957,Freshii,4.0,9,$,Fast Food,Kitsilano,"1927 4th Avenue W#Vancouver, BC V6J 1M7#Canada",
958,On May Chinese Restaurant,4.0,6,$$,Chinese,Fraserview,"6443 Victoria Dr#Vancouver, BC V5P 3X5#Canada",(604) 321-0811
959,Falafel King Restaurant,3.5,38,$,Falafel,West End,"1110 Denman St#Vancouver, BC V6G 2M8#Canada",(604) 669-7278
960,Tandem Bike Cafe,4.5,47,$,Cafes#Bikes#Bike Repair/Maintenance,"Fairview Slopes, South Cambie","3195 Heather Street#Vancouver, BC V5Z 3K3#Canada",(604) 376-8223
961,Sylvia’s Restaurant and Lounge,3.0,56,$$,Canadian (New)#Lounges,West End,"1154 Gilford Street#Vancouver, BC V6G#Canada",(604) 681-9321
962,Tai One By Bubble World,4.0,29,$$,Asian Fusion#Taiwanese,Kitsilano,"1947 W 4th Avenue#Vancouver, BC V6J 1M7#Canada",(604) 558-1237
963,Thai Town Restaurant,4.0,24,$$,Thai,Downtown,"88 W Pender Street#Vancouver, BC V6B 6N9#Canada",(604) 428-4588
964,Main Kabob Hut,4.0,38,$$,Indian#Pakistani#Mediterranean,"Sunset, Punjabi Market","219 E 49th Avenue#Vancouver, BC V5W 2G4#Canada",(604) 322-8715
965,Oriole Cafe,4.0,4,Null,Cafes#Sandwiches#Asian Fusion,Marpole,"1200 73rd Avenue W#Vancouver, BC V6P 6G5#Canada",(604) 263-2691
966,Las Tortas,3.5,75,$$,Mexican#Sandwiches#Delicatessen,"South Cambie, Riley Park","3353 Cambie Street#Vancouver, BC V5Z 2W6#Canada",(604) 569-1402
967,Wild Salmon Restaurant,5.0,Null,$$,Seafood#Italian,Downtown,"250 W Pender Street#Vancouver, BC V6B 1S9#Canada",(604) 443-8479
968,Friend’s Cafe,5.0,4,$,Delis,Marpole,"1750 75th Avenue W#Vancouver, BC V6P 6G2#Canada",(604) 264-4419
969,The Elbow Room Café,3.5,221,$$,Breakfast & Brunch,Downtown,"560 Davie Street#Vancouver, BC V6B 2G4#Canada",(604) 685-3628
970,The Whip Restaurant Gallery,3.5,187,$$,Bars#American (Traditional),Mount Pleasant,"209 6th Avenue E#Vancouver, BC V5T 1J7#Canada",(604) 874-4687
971,Gotham Steakhouse &amp; Bar,4.0,245,$$$$,Steakhouses#Cocktail Bars#Seafood,Downtown,"615 Seymour Street#Vancouver, BC V6B 3K3#Canada",(604) 605-8282
972,Kam Wai Dim Sum,3.5,32,$,Dim Sum,"Chinatown, Downtown Eastside","249 E Pender Street#Vancouver, BC V6A 1T7#Canada",(604) 683-2333
973,Kim Phung Vietnamese Restaurant,4.0,31,$$,Vietnamese,Fraserview,"5764 Victoria Drive#Vancouver, BC V5P 3W7#Canada",(604) 327-4490
974,Babylon Café,3.5,29,$,Middle Eastern,"Grandview-Woodlands, The Drive","1605 Commercial Drive#Vancouver, BC V5L 3Y2#Canada",(604) 563-8487
975,Fish Café,3.5,42,$$,Seafood#Fish & Chips#Canadian (New),"Kerrisdale, Shaughnessy","2053 41st Avenue W#Vancouver, BC V6M 1Y7#Canada",(604) 267-3474
976,The Boathouse Restaurant,3.0,157,$$$,Seafood,West End,"1795 Beach Ave.#Vancouver, BC V6G 1Y9#Canada",(604) 669-2225
977,Nava Creative Kosher Cuisine,4.5,3,$,Kosher#Vegetarian#Caterers,Oakridge,"950 41st Avenue W#Vancouver, BC V5Z 2N7#Canada",(604) 676-7632
978,Pinpin Restaurant,3.5,74,$$,Filipino#Chinese#Soup,Sunset,"6113 Fraser Street#Vancouver, BC V5W 2Z9#Canada",(604) 322-3086
979,Siga Siga,3.5,28,$,Filipino,Mount Pleasant,"650 E Broadway#Vancouver, BC V5T 1X6#Canada",(604) 876-0241
980,Roaming Dragon,4.0,70,$,Asian Fusion#Food Trucks,Downtown,"Burrard &amp; Robson#Vancouver, BC V6Z#Canada",(604) 639-3335
981,Indigo Age Cafe,4.5,76,$$,Live/Raw Food#Vegan#Juice Bars & Smoothies,Downtown,"436 Richards Street#Vancouver, BC V6B 2Z3#Canada",(604) 622-1797
982,Babylon Café,3.5,29,$,Middle Eastern,"Grandview-Woodlands, The Drive","1605 Commercial Drive#Vancouver, BC V5L 3Y2#Canada",(604) 563-8487
983,Belachan,3.5,34,$$,Malaysian#Thai,West End,"1128 Robson Street#Vancouver, BC V6E 1B2#Canada",(604) 681-6002
984,Thai Away Home,3.5,61,$$,Thai,"South Cambie, Riley Park","3315 Cambie Street#Vancouver, BC V5Z 2W6#Canada",(604) 873-8424
985,La Bohème,4.0,21,$,Food Stands#Creperies,Strathcona,"1755 Cottrell Street#Vancouver, BC V6A 2L8#Canada",
986,Einstein Wrap House,4.0,46,$,Middle Eastern#Mediterranean,Downtown,"516 Abbott Street#Vancouver, BC V6B 6C1#Canada",(604) 558-2733
987,Ginger Sushi,4.0,39,$$,Sushi Bars#Japanese,"Grandview-Woodlands, The Drive","1437 Commercial Drive#Vancouver, BC V5L 3X8#Canada",(604) 255-5220
988,Street Meet Food Truck,4.5,19,$,Street Vendors#Mediterranean#Food Stands,"Coal Harbour, Downtown","Burrard &amp; West Pender#Vancouver, BC V6C#Canada",
989,Thai Son Restaurant,3.5,88,$,Vietnamese#Noodles,Mount Pleasant,"373 E Broadway#Vancouver, BC V5T 1W6#Canada",(604) 875-6436
990,Neverland Tea Salon,4.0,108,$$,Coffee & Tea#Tea Rooms#Breakfast & Brunch,Kitsilano,"3066 W Broadway#Vancouver, BC V6K 2H1#Canada",(604) 428-3066
991,Tung Hing Bakery,4.0,94,$,Bakeries#Vietnamese#Sandwiches,Kensington-Cedar Cottage,"1198 Kingsway#Vancouver, BC V5V 3C8#Canada",(604) 875-3394
992,Quizine Kitchen,5.0,2,Null,American (Traditional),Mount Pleasant,"1155 East Broadway#Vancouver, BC V5T 4V5#Canada",(604) 871-7000
993,Secret Garden Tea,3.5,22,$$,Tea Rooms#Breakfast & Brunch,"Kerrisdale, Arbutus Ridge","2138 W 40th Avenue#Vancouver, BC V6M 3W7#Canada",(604) 261-3070
994,Good Choice Restaurant,3.5,33,$$,Seafood#Dim Sum,Sunset,"6007 Fraser Street#Vancouver, BC V5W 2Z8#Canada",(604) 325-9788
995,Fets Whisky Kitchen,3.5,95,$$,Breakfast & Brunch#Burgers#Whiskey Bars,"Grandview-Woodlands, The Drive","1230 Commercial Drive#Vancouver, BC V5L 3X4#Canada",(604) 255-7771
996,Lam Hoa Quan Restaurant,4.0,41,$,Vietnamese,Kensington-Cedar Cottage,"5073 Victoria Drive#Vancouver, BC V5P 3T9#Canada",(604) 326-5880
997,Nero Belgian Waffle Bar,4.0,48,$$,Waffles#Coffee & Tea,Downtown,"1002 Seymour Street#Vancouver, BC V6B 3M6#Canada",(604) 428-9177
998,JOEY Broadway,3.0,109,$$,Canadian (New),"Fairview Slopes, South Granville","1424 W Broadway#Vancouver, BC V6H 1H4#Canada",(604) 732-5639
999,BierCraft Wesbrook,3.0,17,$$,Lounges#Tapas Bars,UBC,"3340 Shrum Lane#Vancouver, BC V6T 1W5#Canada",(604) 559-2437
